valuetime,wind,solar,load,spot,flow
2020-12-15 15:00:00,571.0599975585938,0.0,3205.0,58.94,-45.0
2020-12-15 16:00:00,476.1400146484375,0.0,3378.0,68.8,0.0
2020-12-15 17:00:00,439.1499938964844,0.0,3228.0,58.14,0.0
2020-12-15 18:00:00,485.3900146484375,0.0,2947.0,56.2,866.0
2020-12-15 19:00:00,562.3400268554688,0.0,2836.0,48.99,1370.0
2020-12-15 20:00:00,644.219970703125,0.0,2672.0,48.05,1330.0
2020-12-15 21:00:00,747.3599853515625,0.0,2476.0,25.5,1300.0
2020-12-15 22:00:00,888.1400146484375,0.0,2322.0,21.97,1300.0
2020-12-15 23:00:00,1022.2999877929688,0.0,2173.0,21.0,1490.0
2020-12-16 00:00:00,1059.0899658203125,0.0,2117.0,19.93,1510.0
2020-12-16 01:00:00,977.9400024414062,0.0,2094.0,19.82,1550.0
2020-12-16 02:00:00,861.4600219726562,0.0,2076.0,19.9,1470.0
2020-12-16 03:00:00,931.3699951171875,0.0,2134.0,21.07,1380.0
2020-12-16 04:00:00,837.3499755859375,0.0,2286.0,39.99,1300.0
2020-12-16 05:00:00,850.3099975585938,0.0,2651.0,46.47,1228.0
2020-12-16 06:00:00,890.3099975585938,0.0,3117.0,62.88,1227.0
2020-12-16 07:00:00,1102.9300537109375,0.0,3306.0,65.47,1300.0
2020-12-16 08:00:00,1283.5,10.0,3287.0,47.11,1300.0
2020-12-16 09:00:00,1340.6700439453125,34.0,3345.0,44.05,1300.0
2020-12-16 10:00:00,1388.219970703125,52.0,3298.0,43.62,1300.0
2020-12-16 11:00:00,1267.8599853515625,61.0,3218.0,43.58,1300.0
2020-12-16 12:00:00,1095.3800048828125,55.0,3251.0,43.72,1300.0
2020-12-16 13:00:00,899.1900024414062,24.0,3195.0,43.79,1300.0
2020-12-16 14:00:00,861.1799926757812,4.0,3117.0,57.7,1139.0
2020-12-16 15:00:00,789.2899780273438,0.0,3223.0,57.36,915.0
2020-12-16 16:00:00,1159.93994140625,0.0,3404.0,58.38,653.0
2020-12-16 17:00:00,1556.5699462890625,0.0,3300.0,53.55,1146.0
2020-12-16 18:00:00,1643.52001953125,0.0,3140.0,43.54,1300.0
2020-12-16 19:00:00,1797.9599609375,0.0,2927.0,22.53,1300.0
2020-12-16 20:00:00,1898.1600341796875,0.0,2783.0,21.9,1300.0
2020-12-16 21:00:00,1874.760009765625,0.0,2602.0,21.44,1300.0
2020-12-16 22:00:00,1864.489990234375,0.0,2376.0,20.37,1300.0
2020-12-16 23:00:00,2093.489990234375,0.0,2270.0,19.34,1830.0
2020-12-17 00:00:00,2254.27001953125,0.0,2223.0,18.07,1850.0
2020-12-17 01:00:00,2203.659912109375,0.0,2157.0,17.68,1850.0
2020-12-17 02:00:00,2168.719970703125,0.0,2162.0,17.64,1860.0
2020-12-17 03:00:00,2126.56005859375,0.0,2194.0,18.96,1910.0
2020-12-17 04:00:00,2037.8399658203125,0.0,2329.0,19.95,1900.0
2020-12-17 05:00:00,1907.0799560546875,0.0,2713.0,22.86,2320.0
2020-12-17 06:00:00,2071.35009765625,0.0,3093.0,33.0,1840.0
2020-12-17 07:00:00,1661.219970703125,0.0,3341.0,44.77,1850.0
2020-12-17 08:00:00,1482.8399658203125,1.0,3332.0,37.47,1810.0
2020-12-17 09:00:00,1452.530029296875,5.0,3401.0,27.19,1820.0
2020-12-17 10:00:00,1047.5400390625,9.0,3458.0,37.35,1860.0
2020-12-17 11:00:00,1473.6300048828125,15.0,3306.0,26.22,1940.0
2020-12-17 12:00:00,1314.8699951171875,20.0,3323.0,41.09,1950.0
2020-12-17 13:00:00,1285.4000244140625,21.0,3299.0,44.51,1970.0
2020-12-17 14:00:00,1618.1500244140625,6.0,3205.0,48.51,1930.0
2020-12-17 15:00:00,1514.3900146484375,0.0,3256.0,51.87,1940.0
2020-12-17 16:00:00,1735.1099853515625,0.0,3316.0,63.97,2284.0
2020-12-17 17:00:00,1818.3800048828125,0.0,3203.0,53.37,2357.0
2020-12-17 18:00:00,1737.719970703125,0.0,3009.0,52.61,2500.0
2020-12-17 19:00:00,1582.4000244140625,0.0,2863.0,44.8,2500.0
2020-12-17 20:00:00,1489.780029296875,0.0,2712.0,43.96,2500.0
2020-12-17 21:00:00,1461.9000244140625,0.0,2547.0,23.89,2500.0
2020-12-17 22:00:00,1453.02001953125,0.0,2376.0,19.94,2500.0
2020-12-17 23:00:00,1594.72998046875,0.0,2180.0,18.2,1930.0
2020-12-18 00:00:00,1500.93994140625,0.0,2112.0,17.61,2070.0
2020-12-18 01:00:00,1574.47998046875,0.0,2081.0,16.98,2110.0
2020-12-18 02:00:00,1570.969970703125,0.0,2082.0,16.96,2230.0
2020-12-18 03:00:00,1607.77001953125,0.0,2166.0,18.59,2500.0
2020-12-18 04:00:00,1572.97998046875,0.0,2384.0,19.67,2500.0
2020-12-18 05:00:00,1572.8599853515625,0.0,2713.0,33.55,2500.0
2020-12-18 06:00:00,1533.6199951171875,0.0,3165.0,23.79,1820.0
2020-12-18 07:00:00,1737.969970703125,0.0,3338.0,24.11,1820.0
2020-12-18 08:00:00,1975.0899658203125,6.0,3325.0,34.04,2310.0
2020-12-18 09:00:00,2057.659912109375,22.0,3344.0,22.65,1810.0
2020-12-18 10:00:00,2281.18994140625,31.0,3265.0,22.45,1800.0
2020-12-18 11:00:00,2465.22998046875,44.0,3182.0,22.24,1820.0
2020-12-18 12:00:00,2549.06005859375,38.0,3088.0,22.06,1830.0
2020-12-18 13:00:00,2446.8798828125,17.0,3009.0,22.04,1840.0
2020-12-18 14:00:00,2598.330078125,2.0,3011.0,22.39,1820.0
2020-12-18 15:00:00,2590.489990234375,0.0,3104.0,17.41,1810.0
2020-12-18 16:00:00,2381.739990234375,0.0,3283.0,34.96,2500.0
2020-12-18 17:00:00,2415.239990234375,0.0,3141.0,23.62,2500.0
2020-12-18 18:00:00,2482.18994140625,0.0,2839.0,20.95,2500.0
2020-12-18 19:00:00,2281.1298828125,0.0,2713.0,19.87,2500.0
2020-12-18 20:00:00,2136.18994140625,0.0,2597.0,19.0,2500.0
2020-12-18 21:00:00,2111.159912109375,0.0,2383.0,17.96,2500.0
2020-12-18 22:00:00,2211.27001953125,0.0,2216.0,16.26,2070.0
2020-12-18 23:00:00,2076.030029296875,0.0,2080.0,16.79,2070.0
2020-12-19 00:00:00,2142.02001953125,0.0,1972.0,16.47,2100.0
2020-12-19 01:00:00,1918.9000244140625,0.0,1984.0,15.92,2100.0
2020-12-19 02:00:00,1812.5899658203125,0.0,1935.0,15.63,2110.0
2020-12-19 03:00:00,1769.199951171875,0.0,1997.0,15.81,2070.0
2020-12-19 04:00:00,1835.780029296875,0.0,2066.0,15.88,2070.0
2020-12-19 05:00:00,1802.56005859375,0.0,2217.0,16.01,2050.0
2020-12-19 06:00:00,1793.3599853515625,0.0,2378.0,16.33,2030.0
2020-12-19 07:00:00,1762.8599853515625,0.0,2544.0,16.7,1990.0
2020-12-19 08:00:00,2028.8399658203125,20.0,2617.0,17.27,2020.0
2020-12-19 09:00:00,2158.10009765625,80.0,2633.0,18.35,2030.0
2020-12-19 10:00:00,1976.43994140625,138.0,2648.0,18.67,1970.0
2020-12-19 11:00:00,1991.8599853515625,147.0,2587.0,18.75,1950.0
2020-12-19 12:00:00,1959.72998046875,120.0,2528.0,18.71,1880.0
2020-12-19 13:00:00,1977.0999755859375,64.0,2521.0,18.74,1910.0
2020-12-19 14:00:00,1990.8599853515625,10.0,2573.0,19.15,1910.0
2020-12-19 15:00:00,2051.659912109375,0.0,2784.0,20.01,1940.0
2020-12-19 16:00:00,2040.5699462890625,0.0,2986.0,20.67,1940.0
2020-12-19 17:00:00,2016.43994140625,0.0,2894.0,19.7,1950.0
2020-12-19 18:00:00,1859.3299560546875,0.0,2686.0,18.23,2040.0
2020-12-19 19:00:00,1815.8399658203125,0.0,2517.0,16.59,2070.0
2020-12-19 20:00:00,1813.3299560546875,0.0,2440.0,16.26,2080.0
2020-12-19 21:00:00,1811.9100341796875,0.0,2295.0,15.77,2100.0
2020-12-19 22:00:00,1766.969970703125,0.0,2134.0,13.92,2100.0
2020-12-19 23:00:00,1735.1600341796875,0.0,2029.0,13.02,2120.0
2020-12-20 00:00:00,1676.3499755859375,0.0,1960.0,12.07,2120.0
2020-12-20 01:00:00,1710.489990234375,0.0,1890.0,11.81,2120.0
2020-12-20 02:00:00,1736.72998046875,0.0,1880.0,11.69,2090.0
2020-12-20 03:00:00,1802.5999755859375,0.0,1877.0,11.81,2040.0
2020-12-20 04:00:00,1743.9200439453125,0.0,1948.0,12.01,2050.0
2020-12-20 05:00:00,1784.010009765625,0.0,2062.0,12.32,1960.0
2020-12-20 06:00:00,1894.5400390625,0.0,2208.0,12.68,1930.0
2020-12-20 07:00:00,2087.989990234375,0.0,2391.0,13.25,1910.0
2020-12-20 08:00:00,2054.320068359375,6.0,2495.0,14.69,1940.0
2020-12-20 09:00:00,1983.1099853515625,16.0,2568.0,17.13,2480.0
2020-12-20 10:00:00,1781.9200439453125,26.0,2616.0,20.58,2500.0
2020-12-20 11:00:00,1817.0999755859375,36.0,2588.0,23.8,2500.0
2020-12-20 12:00:00,1589.8499755859375,31.0,2554.0,23.89,2500.0
2020-12-20 13:00:00,1485.8699951171875,17.0,2555.0,23.2,2500.0
2020-12-20 14:00:00,1420.72998046875,4.0,2617.0,23.8,2500.0
2020-12-20 15:00:00,1457.27001953125,0.0,2719.0,23.91,2500.0
2020-12-20 16:00:00,1549.699951171875,0.0,2913.0,47.8,2500.0
2020-12-20 17:00:00,1616.050048828125,0.0,2837.0,23.91,2500.0
2020-12-20 18:00:00,1837.300048828125,0.0,2645.0,20.05,2500.0
2020-12-20 19:00:00,1882.6199951171875,0.0,2532.0,16.2,2500.0
2020-12-20 20:00:00,1934.719970703125,0.0,2369.0,15.97,2370.0
2020-12-20 21:00:00,1952.06005859375,0.0,2251.0,14.61,2410.0
2020-12-20 22:00:00,1858.8199462890625,0.0,2106.0,12.99,2020.0
2020-12-20 23:00:00,1910.1099853515625,0.0,2001.0,11.97,1720.0
2020-12-21 00:00:00,1617.8499755859375,0.0,1951.0,11.27,1600.0
2020-12-21 01:00:00,1702.5799560546875,0.0,1915.0,11.57,1570.0
2020-12-21 02:00:00,1664.780029296875,0.0,1946.0,11.8,1550.0
2020-12-21 03:00:00,1482.02001953125,0.0,2003.0,12.85,1570.0
2020-12-21 04:00:00,1456.22998046875,0.0,2151.0,14.83,1570.0
2020-12-21 05:00:00,1294.449951171875,0.0,2496.0,18.45,1610.0
2020-12-21 06:00:00,1403.3399658203125,0.0,2889.0,28.82,1790.0
2020-12-21 07:00:00,1498.97998046875,0.0,3122.0,29.61,1680.0
2020-12-21 08:00:00,1349.449951171875,11.0,3040.0,23.88,1760.0
2020-12-21 09:00:00,1240.8399658203125,55.0,3079.0,23.84,1750.0
2020-12-21 10:00:00,1146.47998046875,96.0,3060.0,23.8,1750.0
2020-12-21 11:00:00,1190.25,89.0,3029.0,21.08,1730.0
2020-12-21 12:00:00,1249.06005859375,58.0,2964.0,23.45,1780.0
2020-12-21 13:00:00,1261.989990234375,33.0,2905.0,21.05,1770.0
2020-12-21 14:00:00,1425.2900390625,4.0,2673.0,44.39,2410.0
2020-12-21 15:00:00,1433.8299560546875,0.0,2870.0,22.37,1890.0
2020-12-21 16:00:00,1291.780029296875,0.0,3147.0,22.16,1750.0
2020-12-21 17:00:00,1527.1500244140625,0.0,2901.0,21.88,1800.0
2020-12-21 18:00:00,1658.8699951171875,0.0,2607.0,26.77,1940.0
2020-12-21 19:00:00,1710.3199462890625,0.0,2365.0,19.46,1940.0
2020-12-21 20:00:00,1930.530029296875,0.0,2136.0,14.69,1375.0
2020-12-21 21:00:00,2012.52001953125,0.0,2081.0,13.3,1127.0
2020-12-21 22:00:00,1894.0699462890625,0.0,1941.0,0.03,-412.0
2020-12-21 23:00:00,2213.719970703125,0.0,1617.0,1.49,-459.0
2020-12-22 00:00:00,1808.1700439453125,0.0,1543.0,-0.02,-1164.0
2020-12-22 01:00:00,1506.56005859375,0.0,1649.0,-7.51,-1675.0
2020-12-22 02:00:00,1413.8699951171875,0.0,1712.0,-9.8,-1856.0
2020-12-22 03:00:00,1218.199951171875,0.0,1787.0,-7.22,-2207.0
2020-12-22 04:00:00,1202.6300048828125,0.0,1812.0,-1.13,-1684.0
2020-12-22 05:00:00,1557.43994140625,0.0,2147.0,1.34,-515.0
2020-12-22 06:00:00,1604.0400390625,0.0,2667.0,27.25,899.0
2020-12-22 07:00:00,1525.0799560546875,0.0,2955.0,29.27,1690.0
2020-12-22 08:00:00,1550.6800537109375,2.0,2938.0,23.86,2070.0
2020-12-22 09:00:00,1525.4599609375,12.0,3119.0,20.13,2500.0
2020-12-22 10:00:00,1568.1600341796875,27.0,2987.0,19.6,2500.0
2020-12-22 11:00:00,1740.4300537109375,56.0,2989.0,19.45,2500.0
2020-12-22 12:00:00,1852.5799560546875,60.0,2905.0,19.09,2500.0
2020-12-22 13:00:00,1961.760009765625,37.0,2743.0,19.55,2500.0
2020-12-22 14:00:00,1735.1500244140625,7.0,2841.0,20.16,2500.0
2020-12-22 15:00:00,1702.530029296875,0.0,2873.0,22.47,2500.0
2020-12-22 16:00:00,1734.3900146484375,0.0,2942.0,43.11,2500.0
2020-12-22 17:00:00,1471.719970703125,0.0,2963.0,44.17,2500.0
2020-12-22 18:00:00,1695.550048828125,0.0,2506.0,34.01,2460.0
2020-12-22 19:00:00,1801.25,0.0,2272.0,32.0,2500.0
2020-12-22 20:00:00,1659.3699951171875,0.0,2147.0,23.91,2500.0
2020-12-22 21:00:00,1643.530029296875,0.0,1988.0,15.55,2500.0
2020-12-22 22:00:00,1637.4100341796875,0.0,1828.0,13.85,2500.0
2020-12-22 23:00:00,1572.5699462890625,0.0,1713.0,13.82,2500.0
2020-12-23 00:00:00,1522.7099609375,0.0,1636.0,13.12,2500.0
2020-12-23 01:00:00,1429.9200439453125,0.0,1594.0,12.91,2500.0
2020-12-23 02:00:00,1391.3499755859375,0.0,1620.0,12.94,2500.0
2020-12-23 03:00:00,1346.510009765625,0.0,1697.0,13.61,2500.0
2020-12-23 04:00:00,1251.56005859375,0.0,1844.0,15.83,2500.0
2020-12-23 05:00:00,1040.8800048828125,0.0,2094.0,40.08,2500.0
2020-12-23 06:00:00,894.989990234375,0.0,2371.0,46.72,2500.0
2020-12-23 07:00:00,729.1400146484375,0.0,2659.0,52.94,2484.0
2020-12-23 08:00:00,623.3900146484375,7.0,2724.0,53.14,2500.0
2020-12-23 09:00:00,492.3399963378906,28.0,2754.0,54.0,2463.0
2020-12-23 10:00:00,544.5999755859375,53.0,2729.0,55.93,2416.0
2020-12-23 11:00:00,505.5899963378906,64.0,2699.0,56.0,2380.0
2020-12-23 12:00:00,430.7300109863281,46.0,2663.0,54.51,2269.0
2020-12-23 13:00:00,365.7699890136719,25.0,2672.0,49.97,2091.0
2020-12-23 14:00:00,315.010009765625,5.0,2713.0,46.92,1466.0
2020-12-23 15:00:00,262.0799865722656,0.0,2862.0,46.75,1109.0
2020-12-23 16:00:00,187.63999938964844,0.0,2994.0,52.08,1151.0
2020-12-23 17:00:00,173.49000549316406,0.0,2876.0,51.13,1446.0
2020-12-23 18:00:00,137.24000549316406,0.0,2663.0,44.82,1751.0
2020-12-23 19:00:00,155.1699981689453,0.0,2493.0,40.25,1826.0
2020-12-23 20:00:00,143.2100067138672,0.0,2363.0,33.15,1677.0
2020-12-23 21:00:00,193.5399932861328,0.0,2187.0,30.39,1834.0
2020-12-23 22:00:00,328.07000732421875,0.0,2025.0,25.85,2076.0
2020-12-23 23:00:00,333.6600036621094,0.0,1949.0,1.59,298.0
2020-12-24 00:00:00,494.8699951171875,0.0,1838.0,4.57,-88.0
2020-12-24 01:00:00,645.030029296875,0.0,1768.0,4.41,-541.0
2020-12-24 02:00:00,393.2099914550781,0.0,1724.0,-0.04,-1465.0
2020-12-24 03:00:00,738.0800170898438,0.0,1730.0,1.5,-1655.0
2020-12-24 04:00:00,993.3900146484375,0.0,1727.0,9.39,-757.0
2020-12-24 05:00:00,920.02001953125,0.0,1810.0,4.41,-338.0
2020-12-24 06:00:00,1103.8299560546875,0.0,2027.0,16.79,1169.0
2020-12-24 07:00:00,1411.2099609375,0.0,2192.0,19.9,1844.0
2020-12-24 08:00:00,1449.489990234375,4.0,2315.0,22.74,2070.0
2020-12-24 09:00:00,1558.77001953125,26.0,2446.0,23.81,2470.0
2020-12-24 10:00:00,1675.5799560546875,83.0,2479.0,20.59,2500.0
2020-12-24 11:00:00,1735.8199462890625,123.0,2356.0,21.18,2500.0
2020-12-24 12:00:00,1721.2900390625,122.0,2329.0,19.7,2470.0
2020-12-24 13:00:00,1792.2900390625,75.0,2364.0,19.12,2230.0
2020-12-24 14:00:00,1927.8299560546875,16.0,2363.0,19.42,1980.0
2020-12-24 15:00:00,1662.3399658203125,0.0,2819.0,20.53,2450.0
2020-12-24 16:00:00,1766.0799560546875,0.0,2982.0,22.09,2500.0
2020-12-24 17:00:00,1669.02001953125,0.0,2467.0,18.12,2500.0
2020-12-24 18:00:00,1478.1500244140625,0.0,2282.0,16.02,2400.0
2020-12-24 19:00:00,1359.27001953125,0.0,2172.0,15.94,2300.0
2020-12-24 20:00:00,1079.199951171875,0.0,2190.0,16.09,2290.0
2020-12-24 21:00:00,848.7999877929688,0.0,2087.0,16.1,2350.0
2020-12-24 22:00:00,721.9000244140625,0.0,2000.0,15.68,2220.0
2020-12-24 23:00:00,708.1799926757812,0.0,1880.0,18.01,2290.0
2020-12-25 00:00:00,817.7899780273438,0.0,1692.0,20.66,2500.0
2020-12-25 01:00:00,857.760009765625,0.0,1603.0,16.0,2358.0
2020-12-25 02:00:00,763.22998046875,0.0,1646.0,12.57,1502.0
2020-12-25 03:00:00,653.9299926757812,0.0,1692.0,12.94,1383.0
2020-12-25 04:00:00,543.4299926757812,0.0,1758.0,13.86,1220.0
2020-12-25 05:00:00,609.239990234375,0.0,1832.0,13.02,722.0
2020-12-25 06:00:00,525.8499755859375,0.0,2007.0,14.71,1332.0
2020-12-25 07:00:00,543.3599853515625,0.0,2102.0,26.55,1921.0
2020-12-25 08:00:00,509.1300048828125,24.0,2204.0,34.06,1780.0
2020-12-25 09:00:00,427.5400085449219,96.0,2238.0,39.65,1779.0
2020-12-25 10:00:00,364.55999755859375,160.0,2265.0,45.38,1811.0
2020-12-25 11:00:00,375.239990234375,195.0,2255.0,43.31,1850.0
2020-12-25 12:00:00,419.9800109863281,172.0,2228.0,38.71,1831.0
2020-12-25 13:00:00,414.9200134277344,99.0,2222.0,40.98,1741.0
2020-12-25 14:00:00,385.2900085449219,20.0,2284.0,44.92,1714.0
2020-12-25 15:00:00,410.57000732421875,0.0,2481.0,49.38,1686.0
2020-12-25 16:00:00,407.70001220703125,0.0,2640.0,51.73,1666.0
2020-12-25 17:00:00,426.2099914550781,0.0,2606.0,50.87,1749.0
2020-12-25 18:00:00,438.54998779296875,0.0,2504.0,49.74,1915.0
2020-12-25 19:00:00,339.7099914550781,0.0,2401.0,47.08,2069.0
2020-12-25 20:00:00,268.8999938964844,0.0,2302.0,47.4,2079.0
2020-12-25 21:00:00,164.86000061035156,0.0,2161.0,47.9,2111.0
2020-12-25 22:00:00,203.74000549316406,0.0,2018.0,44.92,2091.0
2020-12-25 23:00:00,394.6199951171875,0.0,1872.0,33.2,2500.0
2020-12-26 00:00:00,518.5900268554688,0.0,1800.0,20.62,2500.0
2020-12-26 01:00:00,542.1199951171875,0.0,1765.0,20.1,2500.0
2020-12-26 02:00:00,571.510009765625,0.0,1776.0,19.49,2490.0
2020-12-26 03:00:00,656.6099853515625,0.0,1738.0,17.18,1448.0
2020-12-26 04:00:00,917.8099975585938,0.0,1729.0,17.36,1237.0
2020-12-26 05:00:00,1087.989990234375,0.0,1792.0,17.84,1532.0
2020-12-26 06:00:00,1307.4100341796875,0.0,1902.0,21.12,2010.0
2020-12-26 07:00:00,1364.760009765625,0.0,2237.0,21.47,1750.0
2020-12-26 08:00:00,1469.9599609375,4.0,2281.0,22.29,1740.0
2020-12-26 09:00:00,1552.5999755859375,16.0,2415.0,22.62,1820.0
2020-12-26 10:00:00,1683.550048828125,26.0,2528.0,22.56,1850.0
2020-12-26 11:00:00,1757.5899658203125,23.0,2508.0,22.43,1930.0
2020-12-26 12:00:00,1931.0,15.0,2412.0,20.06,1850.0
2020-12-26 13:00:00,2083.070068359375,6.0,2270.0,18.03,1104.0
2020-12-26 14:00:00,2108.409912109375,1.0,2401.0,18.68,1074.0
2020-12-26 15:00:00,1965.0799560546875,0.0,2623.0,19.73,1684.0
2020-12-26 16:00:00,2190.6298828125,0.0,2649.0,19.22,1316.0
2020-12-26 17:00:00,2133.7099609375,0.0,2532.0,16.82,1210.0
2020-12-26 18:00:00,2376.070068359375,0.0,2274.0,14.37,412.0
2020-12-26 19:00:00,2362.06005859375,0.0,2247.0,9.25,-628.0
2020-12-26 20:00:00,2195.81005859375,0.0,2268.0,0.03,-1260.0
2020-12-26 21:00:00,2323.909912109375,0.0,2001.0,0.02,-1040.0
2020-12-26 22:00:00,1999.050048828125,0.0,1744.0,-10.08,-1515.0
2020-12-26 23:00:00,1732.3299560546875,0.0,1836.0,-6.87,-872.0
2020-12-27 00:00:00,1799.2900390625,0.0,1727.0,-12.45,-956.0
2020-12-27 01:00:00,1789.510009765625,0.0,1655.0,-13.38,-1021.0
2020-12-27 02:00:00,1778.27001953125,0.0,1683.0,-19.09,-1060.0
2020-12-27 03:00:00,1862.47998046875,0.0,1650.0,-17.6,-1028.0
2020-12-27 04:00:00,1969.93994140625,0.0,1622.0,-22.16,-1104.0
2020-12-27 05:00:00,1973.5400390625,0.0,1720.0,-33.58,-1443.0
2020-12-27 06:00:00,2055.75,0.0,1818.0,-29.9,-1541.0
2020-12-27 07:00:00,2113.050048828125,0.0,1984.0,-19.79,-1623.0
2020-12-27 08:00:00,2207.919921875,1.0,2066.0,-13.3,-1566.0
2020-12-27 09:00:00,2308.929931640625,4.0,2127.0,-19.84,-1760.0
2020-12-27 10:00:00,2490.030029296875,10.0,2051.0,-12.1,-1480.0
2020-12-27 11:00:00,2567.52001953125,13.0,2132.0,-26.68,-1741.0
2020-12-27 12:00:00,2114.72998046875,12.0,2260.0,-30.0,-1888.0
2020-12-27 13:00:00,1944.0999755859375,6.0,2384.0,-33.06,-2061.0
2020-12-27 14:00:00,1894.8199462890625,1.0,2349.0,-29.96,-2036.0
2020-12-27 15:00:00,2038.1600341796875,0.0,2529.0,-7.77,-1750.0
2020-12-27 16:00:00,2303.909912109375,0.0,2559.0,-0.58,-1453.0
2020-12-27 17:00:00,2565.31005859375,0.0,2613.0,0.06,-1000.0
2020-12-27 18:00:00,2173.179931640625,0.0,2498.0,0.08,-882.0
2020-12-27 19:00:00,2299.4599609375,0.0,2132.0,0.1,-728.0
2020-12-27 20:00:00,2396.27001953125,0.0,1950.0,8.98,-404.0
2020-12-27 21:00:00,2305.669921875,0.0,1846.0,10.11,333.0
2020-12-27 22:00:00,2141.2099609375,0.0,1702.0,5.91,0.0
2020-12-27 23:00:00,1907.3199462890625,0.0,1598.0,4.5,-60.0
2020-12-28 00:00:00,1503.5899658203125,0.0,1578.0,2.75,-596.0
2020-12-28 01:00:00,1470.1500244140625,0.0,1542.0,5.5,22.0
2020-12-28 02:00:00,1504.47998046875,0.0,1511.0,5.91,322.0
2020-12-28 03:00:00,1418.510009765625,0.0,1634.0,9.09,973.0
2020-12-28 04:00:00,1487.2099609375,0.0,1687.0,12.84,1780.0
2020-12-28 05:00:00,1404.5,0.0,1977.0,13.57,2150.0
2020-12-28 06:00:00,1276.530029296875,0.0,2176.0,39.49,2500.0
2020-12-28 07:00:00,1231.6199951171875,0.0,2374.0,49.23,2495.0
2020-12-28 08:00:00,1216.4100341796875,1.0,2416.0,43.28,2500.0
2020-12-28 09:00:00,1378.6500244140625,7.0,2535.0,49.78,2500.0
2020-12-28 10:00:00,1514.52001953125,13.0,2632.0,49.86,2500.0
2020-12-28 11:00:00,1463.5899658203125,16.0,2635.0,51.96,2390.0
2020-12-28 12:00:00,1282.3199462890625,16.0,2633.0,50.95,2380.0
2020-12-28 13:00:00,1144.06005859375,10.0,2656.0,51.93,2380.0
2020-12-28 14:00:00,1014.1199951171875,2.0,2603.0,50.6,2380.0
2020-12-28 15:00:00,930.97998046875,0.0,2741.0,52.44,2278.0
2020-12-28 16:00:00,864.719970703125,0.0,2909.0,56.98,2021.0
2020-12-28 17:00:00,775.5599975585938,0.0,2816.0,56.95,2043.0
2020-12-28 18:00:00,678.52001953125,0.0,2615.0,55.59,2201.0
2020-12-28 19:00:00,778.4299926757812,0.0,2463.0,49.01,2061.0
2020-12-28 20:00:00,661.989990234375,0.0,2336.0,45.6,2081.0
2020-12-28 21:00:00,337.010009765625,0.0,2182.0,46.9,1911.0
2020-12-28 22:00:00,329.489990234375,0.0,2044.0,42.14,1807.0
2020-12-28 23:00:00,301.67999267578125,0.0,1966.0,38.8,1819.0
2020-12-29 00:00:00,207.3300018310547,0.0,1903.0,39.34,1985.0
2020-12-29 01:00:00,202.80999755859375,0.0,1856.0,37.87,2066.0
2020-12-29 02:00:00,279.6199951171875,0.0,1832.0,34.27,2121.0
2020-12-29 03:00:00,362.94000244140625,0.0,1842.0,34.06,2172.0
2020-12-29 04:00:00,378.94000244140625,0.0,1922.0,37.26,2039.0
2020-12-29 05:00:00,510.989990234375,0.0,2073.0,43.3,1972.0
2020-12-29 06:00:00,654.4299926757812,0.0,2293.0,49.19,2362.0
2020-12-29 07:00:00,621.9299926757812,0.0,2542.0,54.25,2363.0
2020-12-29 08:00:00,756.6500244140625,1.0,2719.0,55.34,2360.0
2020-12-29 09:00:00,792.7000122070312,6.0,2792.0,51.23,2244.0
2020-12-29 10:00:00,805.4199829101562,12.0,2828.0,54.4,2238.0
2020-12-29 11:00:00,723.7000122070312,16.0,2818.0,55.0,2299.0
2020-12-29 12:00:00,571.8499755859375,13.0,2783.0,52.41,1996.0
2020-12-29 13:00:00,462.3699951171875,10.0,2759.0,53.64,1980.0
2020-12-29 14:00:00,347.5799865722656,2.0,2746.0,54.58,2030.0
2020-12-29 15:00:00,275.3399963378906,0.0,2825.0,54.6,1838.0
2020-12-29 16:00:00,242.9600067138672,0.0,3014.0,55.39,1610.0
2020-12-29 17:00:00,215.58999633789062,0.0,2930.0,53.13,1672.0
2020-12-29 18:00:00,166.4199981689453,0.0,2689.0,50.84,1745.0
2020-12-29 19:00:00,176.52999877929688,0.0,2529.0,43.76,1636.0
2020-12-29 20:00:00,142.55999755859375,0.0,2387.0,39.34,1797.0
2020-12-29 21:00:00,114.63999938964844,0.0,2273.0,37.83,1855.0
2020-12-29 22:00:00,112.83000183105469,0.0,2151.0,19.64,1780.0
2020-12-29 23:00:00,132.80999755859375,0.0,2075.0,34.46,1880.0
2020-12-30 00:00:00,150.64999389648438,0.0,2052.0,20.7,1760.0
2020-12-30 01:00:00,194.6999969482422,0.0,1945.0,20.27,1860.0
2020-12-30 02:00:00,208.6999969482422,0.0,2025.0,20.24,1860.0
2020-12-30 03:00:00,256.5,0.0,2030.0,20.48,1860.0
2020-12-30 04:00:00,272.69000244140625,0.0,2112.0,21.58,1860.0
2020-12-30 05:00:00,223.66000366210938,0.0,2237.0,36.08,1790.0
2020-12-30 06:00:00,204.77000427246094,0.0,2488.0,47.18,2161.0
2020-12-30 07:00:00,205.85000610351562,0.0,2698.0,51.74,2230.0
2020-12-30 08:00:00,259.2900085449219,3.0,2823.0,52.7,2160.0
2020-12-30 09:00:00,261.3900146484375,13.0,2904.0,52.17,2130.0
2020-12-30 10:00:00,284.7300109863281,21.0,2949.0,50.7,1990.0
